"Census","Survey","Year","Period","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Fruit","Category","Item","Metric","Domain","Total","Domain Category","Value","CV (%)","Use","Name","Code"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL, INSECTICIDE",NA,NA,NA,NA,"INSECTICIDE","NALED ","34401"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL, INSECTICIDE",NA,NA,"2.6",NA,"INSECTICIDE","NOVALURON ","124002"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL, INSECTICIDE",NA,NA,"1.8",NA,"INSECTICIDE","SPINETORAM ","110007"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL, INSECTICIDE",NA,NA,NA,NA,"INSECTICIDE","SPIROMESIFEN ","24875"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL, INSECTICIDE",NA,NA,NA,NA,"INSECTICIDE","SULFOXAFLOR ","5210"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL, INSECTICIDE",NA,NA,NA,NA,"INSECTICIDE","THIAMETHOXAM ","60109"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL, OTHER",NA,NA,NA,NA,"OTHER","ACIBENZOLAR-S-METHYL ","61402"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL, OTHER",NA,NA,NA,NA,"OTHER","CYTOKININS ","116801"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL, OTHER",NA,NA,NA,NA,"OTHER","ETHEPHON ","99801"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL, OTHER",NA,NA,NA,NA,"OTHER","INDOLEBUTYRIC ACID ","46701"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL, OTHER",NA,NA,NA,NA,"OTHER","METAM-POTASSIUM ","39002"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL, OTHER",NA,NA,NA,NA,"OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 ","6800"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, FUNGICIDE",NA,NA,NA,NA,"FUNGICIDE","AZOXYSTROBIN ","128810"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, FUNGICIDE",NA,NA,NA,NA,"FUNGICIDE","BACILLUS SUBTILIS ","6479"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, FUNGICIDE",NA,NA,NA,NA,"FUNGICIDE","BORAX DECAHYDRATE ","11102"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, FUNGICIDE",NA,NA,NA,NA,"FUNGICIDE","BOSCALID ","128008"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, FUNGICIDE",NA,NA,"61",NA,"FUNGICIDE","CAPTAN ","81301"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, FUNGICIDE",NA,NA,NA,NA,"FUNGICIDE","CYFLUFENAMID ","555550"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, FUNGICIDE",NA,NA,"65",NA,"FUNGICIDE","CYPRODINIL ","288202"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, FUNGICIDE",NA,NA,NA,NA,"FUNGICIDE","DIFENOCONAZOLE ","128847"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, FUNGICIDE",NA,NA,NA,NA,"FUNGICIDE","FENHEXAMID ","90209"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, FUNGICIDE",NA,NA,"66",NA,"FUNGICIDE","FLUDIOXONIL ","71503"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, FUNGICIDE",NA,NA,NA,NA,"FUNGICIDE","FLUOPYRAM ","80302"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, FUNGICIDE",NA,NA,NA,NA,"FUNGICIDE","FOSETYL-AL ","123301"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, FUNGICIDE",NA,NA,NA,NA,"FUNGICIDE","MEFENOXAM ","113502"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, FUNGICIDE",NA,NA,NA,NA,"FUNGICIDE","MONO-POTASSIUM SALT ","76416"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, FUNGICIDE",NA,NA,NA,NA,"FUNGICIDE","PROPICONAZOLE ","122101"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, FUNGICIDE",NA,NA,NA,NA,"FUNGICIDE","PYDIFLUMETOFEN ","90110"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, FUNGICIDE",NA,NA,NA,NA,"FUNGICIDE","PYRACLOSTROBIN ","99100"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, FUNGICIDE",NA,NA,NA,NA,"FUNGICIDE","PYRIMETHANIL ","288201"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, FUNGICIDE",NA,NA,NA,NA,"FUNGICIDE","TETRACONAZOLE ","120603"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, FUNGICIDE",NA,NA,NA,NA,"FUNGICIDE","THIOPHANATE-METHYL ","102001"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, FUNGICIDE",NA,NA,"61",NA,"FUNGICIDE","THIRAM ","79801"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, FUNGICIDE",NA,NA,"66",NA,"FUNGICIDE","TOTAL)",NA
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, FUNGICIDE",NA,NA,NA,NA,"FUNGICIDE","TRIFLUMIZOLE ","128879"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, HERBICIDE",NA,NA,NA,NA,"HERBICIDE","CARFENTRAZONE-ETHYL ","128712"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, HERBICIDE",NA,NA,NA,NA,"HERBICIDE","CLETHODIM ","121011"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, HERBICIDE",NA,NA,NA,NA,"HERBICIDE","COPPER ETHANOLAMINE ","24409"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, HERBICIDE",NA,NA,NA,NA,"HERBICIDE","DIMETHENAMID ","129051"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, HERBICIDE",NA,NA,NA,NA,"HERBICIDE","FLUMIOXAZIN ","129034"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, HERBICIDE",NA,NA,NA,NA,"HERBICIDE","FLUROXYPYR 1-MHE ","128968"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, HERBICIDE",NA,NA,NA,NA,"HERBICIDE","GLYPHOSATE ISO. SALT ","103601"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, HERBICIDE",NA,NA,NA,NA,"HERBICIDE","HALOSULFURON-METHYL ","128721"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, HERBICIDE",NA,NA,NA,NA,"HERBICIDE","KANTOR ","129108"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, HERBICIDE",NA,NA,"9",NA,"HERBICIDE","TOTAL)",NA
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, INSECTICIDE",NA,NA,"7",NA,"INSECTICIDE","ABAMECTIN ","122804"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, INSECTICIDE",NA,NA,NA,NA,"INSECTICIDE","ACETAMIPRID ","99050"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, INSECTICIDE",NA,NA,NA,NA,"INSECTICIDE","BIFENAZATE ","586"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, INSECTICIDE",NA,NA,NA,NA,"INSECTICIDE","BIFENTHRIN ","128825"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, INSECTICIDE",NA,NA,NA,NA,"INSECTICIDE","CARBARYL ","56801"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, INSECTICIDE",NA,NA,NA,NA,"INSECTICIDE","CHLORANTRANILIPROLE ","90100"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, INSECTICIDE",NA,NA,NA,NA,"INSECTICIDE","CYANTRANILIPROLE ","90098"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, INSECTICIDE",NA,NA,NA,NA,"INSECTICIDE","CYFLUMETOFEN ","138831"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, INSECTICIDE",NA,NA,NA,NA,"INSECTICIDE","DIAZINON ","57801"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, INSECTICIDE",NA,NA,NA,NA,"INSECTICIDE","FENAZAQUIN ","44501"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, INSECTICIDE",NA,NA,NA,NA,"INSECTICIDE","FENPYROXIMATE ","129131"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, INSECTICIDE",NA,NA,NA,NA,"INSECTICIDE","IMIDACLOPRID ","129099"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, INSECTICIDE",NA,NA,NA,NA,"INSECTICIDE","MALATHION ","57701"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, INSECTICIDE",NA,NA,NA,NA,"INSECTICIDE","METHOXYFENOZIDE ","121027"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, INSECTICIDE",NA,NA,NA,NA,"INSECTICIDE","NALED ","34401"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, INSECTICIDE",NA,NA,"58",NA,"INSECTICIDE","NOVALURON ","124002"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, INSECTICIDE",NA,NA,"57",NA,"INSECTICIDE","SPINETORAM ","110007"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, INSECTICIDE",NA,NA,NA,NA,"INSECTICIDE","SPIROMESIFEN ","24875"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, INSECTICIDE",NA,NA,NA,NA,"INSECTICIDE","SULFOXAFLOR ","5210"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, INSECTICIDE",NA,NA,NA,NA,"INSECTICIDE","THIAMETHOXAM ","60109"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, INSECTICIDE",NA,NA,"62",NA,"INSECTICIDE","TOTAL)",NA
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, OTHER",NA,NA,NA,NA,"OTHER","ACIBENZOLAR-S-METHYL ","61402"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, OTHER",NA,NA,NA,NA,"OTHER","CYTOKININS ","116801"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, OTHER",NA,NA,NA,NA,"OTHER","ETHEPHON ","99801"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, OTHER",NA,NA,NA,NA,"OTHER","INDOLEBUTYRIC ACID ","46701"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, OTHER",NA,NA,NA,NA,"OTHER","METAM-POTASSIUM ","39002"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, OTHER",NA,NA,NA,NA,"OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 ","6800"
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","CHEMICAL, OTHER",NA,NA,"49",NA,"OTHER","TOTAL)",NA
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT",NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","NOT SOLD - PRODUCTION","MEASURED IN CWT",NA,NA,"TOTAL","NOT SPECIFIED","0",NA,NA,NA,NA
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","PROCESSING - PRODUCTION","MEASURED IN $",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT",NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
NA,"SURVEY",2021,"YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","UTILIZED - PRODUCTION","MEASURED IN CWT",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
NA,"SURVEY",2021,"YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"ACRES HARVESTED",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","0",NA,NA,NA,NA
NA,"SURVEY",2021,"YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"ACRES PLANTED",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED","0",NA,NA,NA,NA
NA,"SURVEY",2021,"YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"PRODUCTION","MEASURED IN $",NA,NA,NA,"TOTAL","NOT SPECIFIED","0",NA,NA,NA,NA
NA,"SURVEY",2021,"YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"PRODUCTION","MEASURED IN CWT",NA,NA,NA,"TOTAL","NOT SPECIFIED","0",NA,NA,NA,NA
NA,"SURVEY",2021,"YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"YIELD","MEASURED IN CWT / ACRE",NA,NA,NA,"TOTAL","NOT SPECIFIED","0",NA,NA,NA,NA
NA,"SURVEY",2021,"YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
NA,"SURVEY",2021,"YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"","FRESH MARKET","UTILIZED - PRODUCTION","MEASURED IN CWT",NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
NA,"SURVEY",2021,"YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"","NOT SOLD - PRODUCTION","MEASURED IN CWT",NA,NA,"TOTAL","NOT SPECIFIED","0",NA,NA,NA,NA
NA,"SURVEY",2021,"YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"","PROCESSING - PRODUCTION","MEASURED IN $",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
NA,"SURVEY",2021,"YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"","PROCESSING","UTILIZED - PRODUCTION","MEASURED IN CWT",NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
NA,"SURVEY",2021,"YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"","UTILIZED - PRODUCTION","MEASURED IN CWT",NA,NA,"TOTAL","NOT SPECIFIED","0",NA,NA,NA,NA
NA,"SURVEY",2020,"MARKETING YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,NA,"TOTAL","NOT SPECIFIED","97.1",NA,NA,NA,NA
NA,"SURVEY",2020,"MARKETING YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,"TOTAL","NOT SPECIFIED","111",NA,NA,NA,NA
NA,"SURVEY",2020,"MARKETING YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,"TOTAL","NOT SPECIFIED","38.1",NA,NA,NA,NA
NA,"SURVEY",2020,"MARKETING YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,NA,"TOTAL","NOT SPECIFIED","93.1",NA,NA,NA,NA
NA,"SURVEY",2020,"MARKETING YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
NA,"SURVEY",2020,"MARKETING YEAR","STATE","CALIFORNIA","06",NA,NA,NA,NA,"","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
NA,"SURVEY",2020,"MARKETING YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,NA,"TOTAL","NOT SPECIFIED","139",NA,NA,NA,NA
NA,"SURVEY",2020,"MARKETING YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
NA,"SURVEY",2020,"MARKETING YEAR","STATE","FLORIDA","12",NA,NA,NA,NA,"","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
NA,"SURVEY",2020,"MARKETING YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,NA,"TOTAL","NOT SPECIFIED","0",NA,NA,NA,NA
NA,"SURVEY",2020,"MARKETING YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,"TOTAL","NOT SPECIFIED","111",NA,NA,NA,NA
NA,"SURVEY",2020,"MARKETING YEAR","STATE","OTHER STATES",NA,NA,NA,NA,NA,"","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,NA,"TOTAL","NOT SPECIFIED","38.1",NA,NA,NA,NA
NA,"SURVEY",2020,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"ACRES HARVESTED",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
NA,"SURVEY",2020,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"ACRES PLANTED",NA,NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
NA,"SURVEY",2020,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"PRODUCTION","MEASURED IN $",NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
NA,"SURVEY",2020,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"PRODUCTION","MEASURED IN CWT",NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
NA,"SURVEY",2020,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"PRODUCTION","MEASURED IN TONS",NA,NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA,NA,NA
NA,"SURVEY",2020,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"YIELD","MEASURED IN CWT / ACRE",NA,NA,NA,"TOTAL","NOT SPECIFIED","542",NA,NA,NA,NA
NA,"SURVEY",2020,"YEAR","NATIONAL","US TOTAL",NA,NA,NA,NA,NA,"YIELD","MEASURED IN TONS / ACRE",NA,NA,NA,"TOTAL","NOT SPECIFIED","27.12",NA,NA,NA,NA
